DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.694, 1.1, 0.905052661896
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0, 0.0085, 0.802703917027
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.0085, 0.0245, -7803.74673368*(x-0.0085)*(x-0.0085)*(x-0.0085)-135.229925597*(x-0.0085)*(x-0.0085)+16.9913712889*(x-0.0085)+0.8027039170265198
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.0245, 0.0405, -9153.82249686*(x-0.0245)*(x-0.0245)*(x-0.0245)+11.2312343523*(x-0.0245)*(x-0.0245)+6.67073617831*(x-0.0245)+1.007982850074768
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.0405, 0.0585, 3074.74934352*(x-0.0405)*(x-0.0405)*(x-0.0405)-83.0182322749*(x-0.0405)*(x-0.0405)+0.0*(x-0.0405)+1.0800957679748535
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.0585, 0.08, -6605.10654937*(x-0.0585)*(x-0.0585)*(x-0.0585)+213.014686217*(x-0.0585)*(x-0.0585)+0.0*(x-0.0585)+1.0711297988891602
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.08, 0.1065, 2389.72886723*(x-0.08)*(x-0.08)*(x-0.08)-118.376619368*(x-0.08)*(x-0.08)+0.0*(x-0.08)+1.1039518117904663
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.1065, 0.1405, 105.992920869*(x-0.1065)*(x-0.1065)*(x-0.1065)+1.51496519729*(x-0.1065)*(x-0.1065)-1.23939953548*(x-0.1065)+1.065293788909912
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.1405, 0.185, 207.056365812*(x-0.1405)*(x-0.1405)*(x-0.1405)-5.1828275585*(x-0.1405)*(x-0.1405)-0.768798452492*(x-0.1405)+1.0290714502334595
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.185, 0.243, -3.60099116928*(x-0.185)*(x-0.185)*(x-0.185)+1.06423020814*(x-0.185)*(x-0.185)+0.0*(x-0.185)+1.002842664718628
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.243, 0.32, -144.566599464*(x-0.243)*(x-0.243)*(x-0.243)+16.6642739527*(x-0.243)*(x-0.243)+0.0871095012644*(x-0.243)+1.0057201385498047
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.32, 0.436, -0.119447728455*(x-0.32)*(x-0.32)*(x-0.32)-0.332671204409*(x-0.32)*(x-0.32)+0.0820015853251*(x-0.32)+1.0452306270599365
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.436, 0.759, 1.56050458982*(x-0.436)*(x-0.436)*(x-0.436)-2.77196803684*(x-0.436)*(x-0.436)+0.0*(x-0.436)+1.0500799417495728
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.759, 1.1, 0.813469588757
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, -15, 0, 0.0
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0, 0.0025, 0.710465252399
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.0025, 0.0055, -671970.721329*(x-0.0025)*(x-0.0025)*(x-0.0025)+7210.26268917*(x-0.0025)*(x-0.0025)+13.1251878209*(x-0.0025)+0.7104652523994446
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.0055, 0.007, -11066186.418*(x-0.0055)*(x-0.0055)*(x-0.0055)+25825.4544801*(x-0.0055)*(x-0.0055)+38.24355448*(x-0.0055)+0.7965899705886841
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.007, 0.009, 2070099.86546*(x-0.007)*(x-0.007)*(x-0.007)-8024.12509719*(x-0.007)*(x-0.007)+41.023159599*(x-0.007)+0.874714195728302
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.009, 0.011, -3547201.383*(x-0.009)*(x-0.009)*(x-0.009)+7358.70046768*(x-0.009)*(x-0.009)+33.7678575958*(x-0.009)+0.9412248134613037
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.011, 0.0135, 832075.598192*(x-0.011)*(x-0.011)*(x-0.011)-4558.01378037*(x-0.011)*(x-0.011)+20.6362428704*(x-0.011)+1.0098177194595337
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.0135, 0.017, 36520.6178297*(x-0.0135)*(x-0.0135)*(x-0.0135)-402.295526062*(x-0.0135)*(x-0.0135)+13.4475914347*(x-0.0135)+1.0459219217300415
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.017, 0.022, -11859.4625766*(x-0.017)*(x-0.017)*(x-0.017)-46.5486620351*(x-0.017)*(x-0.017)+11.9736554575*(x-0.017)+1.0896261930465698
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.022, 0.031, -55228.4445913*(x-0.022)*(x-0.022)*(x-0.022)+402.28506314*(x-0.022)*(x-0.022)+10.6187091439*(x-0.022)+1.1468483209609985
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.031, 0.056, -1022.28843151*(x-0.031)*(x-0.031)*(x-0.031)-50.4507487124*(x-0.031)*(x-0.031)+4.43932824471*(x-0.031)+1.2347402572631836
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.056, 0.1165, 161.660937396*(x-0.056)*(x-0.056)*(x-0.056)-14.6707300687*(x-0.056)*(x-0.056)+0.0*(x-0.056)+1.2982184886932373
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.1165, 0.584, 0.123179570327*(x-0.1165)*(x-0.1165)*(x-0.1165)+0.0*(x-0.1165)*(x-0.1165)+0.0*(x-0.1165)+1.2803189754486084
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.584, 1.1, 1.29290485382
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, -15, 0, 0.0
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0, 0.0025, 0.689741909504
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.0025, 0.007, 419.806559125*(x-0.0025)*(x-0.0025)*(x-0.0025)-65.0527169865*(x-0.0025)*(x-0.0025)+36.0995810601*(x-0.0025)+0.6897419095039368
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.007, 0.011, -663656.127562*(x-0.007)*(x-0.007)*(x-0.007)+2589.33565207*(x-0.007)*(x-0.007)+35.5396098557*(x-0.007)+0.8509109616279602
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.011, 0.0155, -267944.884315*(x-0.011)*(x-0.011)*(x-0.011)-110.930198877*(x-0.011)*(x-0.011)+24.3988009493*(x-0.011)+0.9920247793197632
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.0155, 0.0205, 181394.2542*(x-0.0155)*(x-0.0155)*(x-0.0155)-1460.97469545*(x-0.0155)*(x-0.0155)+7.12277743719*(x-0.0155)+1.075156569480896
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.0205, 0.026, -125982.03421*(x-0.0205)*(x-0.0205)*(x-0.0205)+1493.51158549*(x-0.0205)*(x-0.0205)+6.11759954769*(x-0.0205)+1.096920371055603
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.026, 0.0325, -296334.264818*(x-0.026)*(x-0.026)*(x-0.026)+2034.38543709*(x-0.026)*(x-0.026)+11.1133573835*(x-0.026)+1.1547856330871582
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.0325, 0.04, 17181.0771986*(x-0.0325)*(x-0.0325)*(x-0.0325)-373.670514564*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.231594443321228
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.04, 0.051, 74317.4244905*(x-0.04)*(x-0.04)*(x-0.04)-1103.24882495*(x-0.04)*(x-0.04)-2.70575094119*(x-0.04)+1.2178237438201904
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.051, 0.085, -788.266271043*(x-0.051)*(x-0.051)*(x-0.051)+40.2015798232*(x-0.051)*(x-0.051)+0.0*(x-0.051)+1.1534838676452637
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.085, 0.1535, 30.1115616389*(x-0.085)*(x-0.085)*(x-0.085)-4.60147147269*(x-0.085)*(x-0.085)+0.0*(x-0.085)+1.1689748764038086
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.1535, 0.6025, -0.0796445049815*(x-0.1535)*(x-0.1535)*(x-0.1535)-0.170266589718*(x-0.1535)*(x-0.1535)-0.206528666459*(x-0.1535)+1.15706205368042
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.6025, 1.1, 1.02279543877
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0, 0.0045, 0.746644556522
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.0045, 0.0125, -33.5132063385*(x-0.0045)*(x-0.0045)*(x-0.0045)-25.4675967149*(x-0.0045)*(x-0.0045)+20.1749168336*(x-0.0045)+0.7466445565223694
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.0125, 0.0205, -166545.813778*(x-0.0125)*(x-0.0125)*(x-0.0125)+1306.89891351*(x-0.0125)*(x-0.0125)+19.7610007506*(x-0.0125)+0.9063968062400818
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.0205, 0.03, 38776.0666182*(x-0.0205)*(x-0.0205)*(x-0.0205)-707.294337372*(x-0.0205)*(x-0.0205)+8.69458712134*(x-0.0205)+1.0628548860549927
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.03, 0.041, -3541.78081033*(x-0.03)*(x-0.03)*(x-0.03)+68.622721701*(x-0.03)*(x-0.03)+5.75461474816*(x-0.03)+1.114865779876709
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.041, 0.0545, -31644.5041649*(x-0.041)*(x-0.041)*(x-0.041)+419.369794841*(x-0.041)*(x-0.041)+5.97864819143*(x-0.041)+1.181755781173706
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.0545, 0.0715, 50687.7025664*(x-0.0545)*(x-0.0545)*(x-0.0545)-1292.53641544*(x-0.0545)*(x-0.0545)+0.0*(x-0.0545)+1.2610403299331665
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.0715, 0.1045, -1345.213657*(x-0.0715)*(x-0.0715)*(x-0.0715)+66.5880760214*(x-0.0715)*(x-0.0715)+0.0*(x-0.0715)+1.1365259885787964
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.1045, 0.1655, 501.746778687*(x-0.1045)*(x-0.1045)*(x-0.1045)-50.5250770305*(x-0.1045)*(x-0.1045)+0.0*(x-0.1045)+1.1606974601745605
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.1655, 0.2445, 23.6480067594*(x-0.1655)*(x-0.1655)*(x-0.1655)+0.761382763835*(x-0.1655)*(x-0.1655)-0.563060107242*(x-0.1655)+1.0865806341171265
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.2445, 0.3275, -151.146972389*(x-0.2445)*(x-0.2445)*(x-0.2445)+18.8177980624*(x-0.2445)*(x-0.2445)+0.0*(x-0.2445)+1.0585100650787354
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.3275, 0.6895, -0.396141931089*(x-0.3275)*(x-0.3275)*(x-0.3275)+0.0*(x-0.3275)*(x-0.3275)+0.0*(x-0.3275)+1.101722002029419
3, iterativefit, central, 2, 1.6, 2.5, 30, 40, 0.6895, 1.1, 1.08292984962
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0, 0.0015, 0.67017275095
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.0015, 0.004, -3.13114760071*(x-0.0015)*(x-0.0015)*(x-0.0015)-12.2659605832*(x-0.0015)*(x-0.0015)+48.1734037399*(x-0.0015)+0.6701727509498596
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.004, 0.0065, -1182556.41191*(x-0.004)*(x-0.004)*(x-0.004)+2944.1250692*(x-0.004)*(x-0.004)+48.112015228*(x-0.004)+0.7905295491218567
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.0065, 0.0095, 1236178.24138*(x-0.0065)*(x-0.0065)*(x-0.0065)-5618.12914951*(x-0.0065)*(x-0.0065)+40.6597078506*(x-0.0065)+0.9107329249382019
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.0095, 0.0125, -5830668.45165*(x-0.0095)*(x-0.0095)*(x-0.0095)+19948.3929697*(x-0.0095)*(x-0.0095)+40.3277454709*(x-0.0095)+1.0155256986618042
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.0125, 0.0155, 234920.547122*(x-0.0125)*(x-0.0125)*(x-0.0125)-1124.3898728*(x-0.0125)*(x-0.0125)+2.5900550943*(x-0.0125)+1.1586164236068726
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.0155, 0.019, -282930.22861*(x-0.0155)*(x-0.0155)*(x-0.0155)+2296.17659983*(x-0.0155)*(x-0.0155)+2.18657062977*(x-0.0155)+1.1626099348068237
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.019, 0.023, 158638.014503*(x-0.019)*(x-0.019)*(x-0.019)-229.307543859*(x-0.019)*(x-0.019)+7.86212092715*(x-0.019)+1.186260461807251
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.023, 0.0275, -1803725.14818*(x-0.023)*(x-0.023)*(x-0.023)+10659.3352755*(x-0.023)*(x-0.023)+13.6422852724*(x-0.023)+1.2241928577423096
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.0275, 0.035, 263112.951208*(x-0.0275)*(x-0.0275)*(x-0.0275)-2960.02070109*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.3370702266693115
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.035, 0.076, -2703.5001562*(x-0.035)*(x-0.035)*(x-0.035)+166.265259606*(x-0.035)*(x-0.035)+0.0*(x-0.035)+1.2815698385238647
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.076, 0.561, -0.0956022261606*(x-0.076)*(x-0.076)*(x-0.076)+0.0*(x-0.076)*(x-0.076)+0.0*(x-0.076)+1.374733805656433
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.561, 1.1, 1.36382710934
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0, 0.002, 0.726699054241
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.002, 0.005, -47423.2110568*(x-0.002)*(x-0.002)*(x-0.002)+1043.72829393*(x-0.002)*(x-0.002)+35.2194766204*(x-0.002)+0.7266990542411804
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.005, 0.007, -863877.590735*(x-0.005)*(x-0.005)*(x-0.005)+2842.61829199*(x-0.005)*(x-0.005)+40.2014196854*(x-0.005)+0.8404706120491028
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.007, 0.0095, -2707555.20795*(x-0.007)*(x-0.007)*(x-0.007)+6271.58370712*(x-0.007)*(x-0.007)+41.2053617645*(x-0.007)+0.9253329038619995
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0095, 0.0125, 43742.447227*(x-0.0095)*(x-0.0095)*(x-0.0095)-2497.47751914*(x-0.0095)*(x-0.0095)+21.7966201511*(x-0.0095)+1.0252381563186646
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0125, 0.0155, 606341.322374*(x-0.0125)*(x-0.0125)*(x-0.0125)-2653.68007371*(x-0.0125)*(x-0.0125)+7.99280111141*(x-0.0125)+1.0693317651748657
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0155, 0.0185, -1343256.30007*(x-0.0155)*(x-0.0155)*(x-0.0155)+7306.92121349*(x-0.0155)*(x-0.0155)+8.44193637325*(x-0.0155)+1.0857982635498047
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0185, 0.0225, -528035.572623*(x-0.0185)*(x-0.0185)*(x-0.0185)+1633.06647818*(x-0.0185)*(x-0.0185)+16.0155435523*(x-0.0185)+1.1406184434890747
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0225, 0.0305, -2465.40015108*(x-0.0225)*(x-0.0225)*(x-0.0225)-203.813191427*(x-0.0225)*(x-0.0225)+3.73436789184*(x-0.0225)+1.197015404701233
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0305, 0.0575, 2755.16815255*(x-0.0305)*(x-0.0305)*(x-0.0305)-111.584310178*(x-0.0305)*(x-0.0305)+0.0*(x-0.0305)+1.2125840187072754
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0575, 0.1205, -136.388886782*(x-0.0575)*(x-0.0575)*(x-0.0575)+12.8887498009*(x-0.0575)*(x-0.0575)+0.0*(x-0.0575)+1.1854690313339233
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.1205, 0.586, -0.421388274526*(x-0.1205)*(x-0.1205)*(x-0.1205)+0.0*(x-0.1205)*(x-0.1205)+0.0*(x-0.1205)+1.2025208473205566
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.586, 1.1, 1.16001570225
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0, 0.003, 0.751495718956
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.003, 0.008, -9614.57143438*(x-0.003)*(x-0.003)*(x-0.003)-572.720184258*(x-0.003)*(x-0.003)+31.2825497828*(x-0.003)+0.7514957189559937
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.008, 0.0125, 22865.1213716*(x-0.008)*(x-0.008)*(x-0.008)-670.271801856*(x-0.008)*(x-0.008)+24.8342550826*(x-0.008)+0.892388641834259
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.0125, 0.018, -7999.93773666*(x-0.0125)*(x-0.0125)*(x-0.0125)-290.581936945*(x-0.0125)*(x-0.0125)+20.1908649893*(x-0.0125)+0.9926533699035645
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.018, 0.0245, -302571.396105*(x-0.018)*(x-0.018)*(x-0.018)+1698.65039408*(x-0.018)*(x-0.018)+16.2684693333*(x-0.018)+1.093582034111023
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.0245, 0.032, 37745.511838*(x-0.0245)*(x-0.0245)*(x-0.0245)-815.42810365*(x-0.0245)*(x-0.0245)+0.0*(x-0.0245)+1.1880013942718506
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.032, 0.04, 259595.644386*(x-0.032)*(x-0.032)*(x-0.032)-2748.78108063*(x-0.032)*(x-0.032)-5.86186643209*(x-0.032)+1.158057451248169
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.04, 0.052, -175645.092019*(x-0.04)*(x-0.04)*(x-0.04)+3161.61165635*(x-0.04)*(x-0.04)+0.0*(x-0.04)+1.0681535005569458
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.052, 0.086, 1380.52637021*(x-0.052)*(x-0.052)*(x-0.052)-87.6087856463*(x-0.052)*(x-0.052)+0.0*(x-0.052)+1.2199108600616455
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.086, 0.1535, -36.0601922412*(x-0.086)*(x-0.086)*(x-0.086)+5.22764979779*(x-0.086)*(x-0.086)-1.16973197206*(x-0.086)+1.1728953123092651
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.1535, 0.2365, 131.732426894*(x-0.1535)*(x-0.1535)*(x-0.1535)-10.6362473769*(x-0.1535)*(x-0.1535)-0.956897002055*(x-0.1535)+1.1066666841506958
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.2365, 0.644, 0.906201638954*(x-0.2365)*(x-0.2365)*(x-0.2365)+0.0*(x-0.2365)*(x-0.2365)+0.0*(x-0.2365)+1.0292940139770508
3, iterativefit, central, 2, 1.6, 2.5, 40, 60, 0.644, 1.1, 1.09061479568
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, -15, 0, 0.0
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0, 0.0015, 0.728104889393
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.0015, 0.004, -424072.624457*(x-0.0015)*(x-0.0015)*(x-0.0015)+5555.06981382*(x-0.0015)*(x-0.0015)+32.7461673154*(x-0.0015)+0.7281048893928528
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.004, 0.006, -3681323.97311*(x-0.004)*(x-0.004)*(x-0.004)+13182.7631503*(x-0.004)*(x-0.004)+52.5701546759*(x-0.004)+0.8380633592605591
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.006, 0.008, -4355288.75676*(x-0.006)*(x-0.006)*(x-0.006)+7309.47526874*(x-0.006)*(x-0.006)+61.1253195999*(x-0.006)+0.9664841294288635
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.008, 0.01, -4620167.17874*(x-0.008)*(x-0.008)*(x-0.008)+4335.56263776*(x-0.008)*(x-0.008)+38.0997555938*(x-0.008)+1.0831303596496582
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.01, 0.012, 3347188.23433*(x-0.01)*(x-0.01)*(x-0.01)-10041.564703*(x-0.01)*(x-0.01)+0.0*(x-0.01)+1.139710783958435
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.012, 0.014, -15500478.3102*(x-0.012)*(x-0.012)*(x-0.012)+52291.0800831*(x-0.012)*(x-0.012)+0.0*(x-0.012)+1.1263220310211182
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.014, 0.0165, -341678.43455*(x-0.014)*(x-0.014)*(x-0.014)-2197.19239535*(x-0.014)*(x-0.014)+23.1585806098*(x-0.014)+1.2114825248718262
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.0165, 0.0195, -127519.213025*(x-0.0165)*(x-0.0165)*(x-0.0165)-387.188205598*(x-0.0165)*(x-0.0165)+5.76614798528*(x-0.0165)+1.2503077983856201
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.0195, 0.024, 294090.134944*(x-0.0195)*(x-0.0195)*(x-0.0195)-1985.10841087*(x-0.0195)*(x-0.0195)+0.0*(x-0.0195)+1.2606785297393799
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.024, 0.0625, -381.481955411*(x-0.024)*(x-0.024)*(x-0.024)+26.4300851333*(x-0.024)*(x-0.024)+0.0*(x-0.024)+1.2472790479660034
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.0625, 0.554, -0.403477109708*(x-0.0625)*(x-0.0625)*(x-0.0625)-0.0157483899254*(x-0.0625)*(x-0.0625)+0.338761670042*(x-0.0625)+1.2646851539611816
3, iterativefit, central, 2, 0.0, 0.8, 60, 100, 0.554, 1.1, 1.37947618961
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, -15, 0, 0.0
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0, 0.0015, 0.700105905533
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.0015, 0.0035, -2858007.41225*(x-0.0015)*(x-0.0015)*(x-0.0015)+20570.6049226*(x-0.0015)*(x-0.0015)+26.1506239573*(x-0.0015)+0.7001059055328369
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.0035, 0.0045, -101731779.288*(x-0.0035)*(x-0.0035)*(x-0.0035)+128018.399035*(x-0.0035)*(x-0.0035)+74.1369547006*(x-0.0035)+0.8118255138397217
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.0045, 0.0055, 14188347.4705*(x-0.0045)*(x-0.0045)*(x-0.0045)-24903.7285107*(x-0.0045)*(x-0.0045)+24.978414907*(x-0.0045)+0.9122490882873535
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.0055, 0.007, 1453768.85104*(x-0.0055)*(x-0.0055)*(x-0.0055)+2378.41164301*(x-0.0055)*(x-0.0055)+17.7360002973*(x-0.0055)+0.9265121221542358
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.007, 0.009, -21197187.6749*(x-0.007)*(x-0.007)*(x-0.007)+56728.5802838*(x-0.007)*(x-0.007)+34.6841749708*(x-0.007)+0.9633740186691284
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.009, 0.011, 1463808.17499*(x-0.009)*(x-0.009)*(x-0.009)-4626.22712891*(x-0.009)*(x-0.009)+7.23224400737*(x-0.009)+1.0900791883468628
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.011, 0.014, -3180653.56496*(x-0.011)*(x-0.011)*(x-0.011)+15286.0818253*(x-0.011)*(x-0.011)+6.29303359156*(x-0.011)+1.0977492332458496
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.014, 0.02, -82836.4228516*(x-0.014)*(x-0.014)*(x-0.014)-265.462051791*(x-0.014)*(x-0.014)+12.1318782895*(x-0.014)+1.168325424194336
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.02, 0.0455, 280.022743259*(x-0.02)*(x-0.02)*(x-0.02)-20.2476436308*(x-0.02)*(x-0.02)+0.0*(x-0.02)+1.213667392730713
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.0455, 0.1085, 497.854657407*(x-0.0455)*(x-0.0455)*(x-0.0455)-43.1871424364*(x-0.0455)*(x-0.0455)-0.486375458759*(x-0.0455)+1.2051445245742798
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.1085, 0.58, 0.187164550023*(x-0.1085)*(x-0.1085)*(x-0.1085)+0.0*(x-0.1085)*(x-0.1085)+0.0*(x-0.1085)+1.127580165863037
3, iterativefit, central, 2, 0.8, 1.6, 60, 100, 0.58, 1.1, 1.14719879627
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, -15, 0, 0.0
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0, 0.0015, 0.707449495792
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.0015, 0.0035, -1160090.27968*(x-0.0015)*(x-0.0015)*(x-0.0015)+11203.4034969*(x-0.0015)*(x-0.0015)+0.0*(x-0.0015)+0.7074494957923889
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.0035, 0.0045, -55755378.8638*(x-0.0035)*(x-0.0035)*(x-0.0035)+100404.046486*(x-0.0035)*(x-0.0035)+30.8925306316*(x-0.0035)+0.7429823875427246
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.0045, 0.006, 923003.197001*(x-0.0045)*(x-0.0045)*(x-0.0045)-7564.18084268*(x-0.0045)*(x-0.0045)+64.4344870118*(x-0.0045)+0.8185235857963562
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.006, 0.008, -5061813.98763*(x-0.006)*(x-0.006)*(x-0.006)+7114.94253849*(x-0.006)*(x-0.006)+47.9722160636*(x-0.006)+0.9012710452079773
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.008, 0.0105, 1426347.00979*(x-0.008)*(x-0.008)*(x-0.008)-6093.1946475*(x-0.008)*(x-0.008)+15.690218366*(x-0.008)+0.9851807355880737
